Time,Counter,Temp,Humidity,Wind,Fountain,Water temp,Iceindex,Dishcharge,site_name
2024-11-04 10:17,0,8.6,22.2,3.16,76.77,0.0,,,Ayee
2024-11-04 10:22,1,8.6,22.0,2.61,75.77,0.0,,,Ayee
2024-11-04 10:27,1,8.7,21.8,2.61,72.69,0.0,,,Ayee
2024-11-04 10:32,2,9.1,22.2,1.76,93.59,0.0,,,Ayee
2024-11-04 10:37,2,9.1,23.7,1.72,76.52,0.0,,,Ayee
2024-11-04 10:42,3,8.7,21.8,2.51,69.61,0.0,,,Ayee
2024-11-04 10:47,3,9.2,23.0,2.64,73.93,0.0,,,Ayee
2024-11-04 10:50,0,8.8,22.3,3.53,74.1,0.0,,,Ayee
2024-11-04 10:55,1,9.1,22.0,4.56,74.65,0.0,,,Ayee
2024-11-04 11:00,1,9.1,21.8,2.57,72.46,0.0,,,Ayee
2024-11-04 11:05,1,9.3,21.6,2.31,71.38,0.0,,,Ayee
2024-11-04 11:10,1,9.3,21.0,1.88,72.67,0.0,,,Ayee
2024-11-04 11:15,1,9.7,20.7,4.64,71.65,0.0,,,Ayee
2024-11-04 11:20,1,9.5,20.8,2.36,72.99,0.0,,,Ayee
2024-11-04 11:25,1,10.0,20.3,2.07,75.75,0.0,,,Ayee
2024-11-04 11:30,1,9.7,20.9,2.53,72.88,0.0,,,Ayee
2024-11-04 11:35,1,10.1,20.1,2.31,70.17,0.0,,,Ayee
2024-11-04 11:41,0,10.1,20.6,4.25,77.2,0.0,,,Ayee
2024-11-04 11:46,1,9.9,20.2,1.8,71.95,0.0,,,Ayee
2024-11-04 11:50,0,10.0,19.9,0.37,75.79,0.0,,,Ayee
2024-11-04 11:53,0,10.4,19.1,1.17,75.16,0.0,,,Ayee
2024-11-04 11:54,0,10.5,19.9,0.97,76.73,0.0,,,Ayee
2024-11-04 11:59,1,10.5,19.2,1.11,71.1,0.0,,,Ayee
2024-11-04 12:04,1,10.7,19.3,1.79,74.07,0.0,,,Ayee
2024-11-04 12:09,2,10.9,19.3,0.48,95.95,0.0,,,Ayee
2024-11-04 12:14,2,11.1,18.6,0.09,76.09,0.0,,,Ayee
2024-11-04 12:16,0,11.1,20.2,1.8,70.59,0.0,,,Ayee
2024-11-04 12:21,1,10.6,20.1,1.04,75.99,0.0,,,Ayee
2024-11-04 12:26,1,10.5,19.8,1.36,74.1,0.0,,,Ayee
2024-11-04 12:31,1,10.5,20.1,2.73,75.2,0.0,,,Ayee
2024-11-04 12:36,1,10.7,19.1,0.06,78.0,0.0,,,Ayee
2024-11-04 12:41,1,11.1,19.3,2.16,73.31,0.0,,,Ayee
2024-11-04 12:46,1,10.9,19.9,4.56,74.52,0.0,,,Ayee
2024-11-04 12:51,1,10.7,19.2,3.53,79.64,0.0,,,Ayee
2024-11-04 12:56,1,10.8,19.1,0.93,74.46,0.0,,,Ayee
2024-11-04 13:01,1,11.1,18.3,0.0,74.99,0.0,,,Ayee
2024-11-04 13:06,1,11.3,18.5,0.26,72.61,0.0,,,Ayee
2024-11-04 13:11,1,11.9,18.0,0.37,78.15,0.0,,,Ayee
2024-11-04 13:16,1,11.2,18.9,2.31,72.25,0.0,,,Ayee
2024-11-04 13:21,1,11.2,18.6,0.61,79.49,0.0,,,Ayee
2024-11-04 13:26,1,11.7,18.0,0.83,74.82,0.0,,,Ayee
2024-11-04 13:31,1,11.8,17.9,0.0,75.45,0.0,,,Ayee
2024-11-04 13:36,1,12.0,17.7,0.54,75.43,0.0,,,Ayee
2024-11-04 13:41,1,12.5,17.1,0.02,72.74,0.0,,,Ayee
2024-11-04 13:46,1,11.6,18.6,1.9,77.83,0.0,,,Ayee
2024-11-04 13:51,1,11.6,18.2,1.66,77.77,0.0,,,Ayee
2024-11-04 13:56,1,11.6,18.2,0.09,78.32,0.0,,,Ayee
2024-11-04 14:01,1,11.8,17.9,0.0,75.31,0.0,,,Ayee
2024-11-04 14:06,1,12.3,17.3,0.83,76.62,0.0,,,Ayee
2024-11-04 14:11,1,11.6,17.7,0.76,73.08,0.0,,,Ayee
2024-11-04 14:16,1,11.5,18.2,0.24,71.91,0.0,,,Ayee
2024-11-04 14:21,1,11.5,17.5,0.0,74.92,0.0,,,Ayee
2024-11-04 14:26,1,11.3,18.3,0.58,73.39,0.0,,,Ayee
2024-11-04 14:31,1,11.1,17.5,0.48,79.55,0.0,,,Ayee
2024-11-04 14:36,1,11.1,17.5,0.0,72.59,0.0,,,Ayee
2024-11-04 14:41,1,11.1,17.6,0.08,70.99,0.0,,,Ayee
2024-11-04 14:46,1,11.1,17.0,0.37,72.12,0.0,,,Ayee
2024-11-04 14:51,1,11.2,17.2,0.69,78.6,0.0,,,Ayee
2024-11-04 14:56,1,11.2,17.3,0.67,71.33,0.0,,,Ayee
2024-11-04 15:01,1,11.2,17.3,1.1,76.03,0.0,,,Ayee
2024-11-04 15:06,1,11.1,17.4,0.62,72.25,0.0,,,Ayee
2024-11-04 15:11,1,11.1,18.1,0.27,75.09,0.0,,,Ayee
2024-11-04 15:16,1,11.0,18.7,0.97,75.14,0.0,,,Ayee
2024-11-04 15:21,1,11.0,18.1,0.12,73.03,0.0,,,Ayee
2024-11-04 15:26,1,11.0,18.4,1.12,72.12,0.0,,,Ayee
2024-11-04 15:31,1,10.9,17.9,0.97,73.5,0.0,,,Ayee
2024-11-04 15:36,1,10.9,18.0,0.08,74.84,0.0,,,Ayee
2024-11-04 15:41,1,10.7,17.5,0.25,76.05,0.0,,,Ayee
2024-11-04 15:46,1,10.6,17.7,2.87,74.56,0.0,,,Ayee
2024-11-04 15:51,1,10.8,17.4,2.04,74.05,0.0,,,Ayee
2024-11-04 15:56,1,10.9,17.7,0.88,72.33,0.0,,,Ayee
2024-11-04 16:01,1,10.9,17.2,1.5,74.73,0.0,,,Ayee
2024-11-04 16:06,1,10.9,17.5,1.12,84.21,0.0,,,Ayee
2024-11-04 16:11,1,10.9,17.4,2.44,76.3,0.0,,,Ayee
2024-11-04 16:16,1,10.9,17.2,2.23,75.24,0.0,,,Ayee
2024-11-04 16:21,1,11.0,17.0,2.24,75.03,0.0,,,Ayee
2024-11-04 16:26,1,11.0,17.1,1.65,75.01,0.0,,,Ayee
2024-11-04 16:31,1,10.9,16.8,1.73,80.34,0.0,,,Ayee
2024-11-04 16:36,1,11.0,16.8,2.3,73.29,0.0,,,Ayee
2024-11-04 16:41,1,10.9,16.8,1.91,73.71,0.0,,,Ayee
2024-11-04 16:46,1,10.9,16.8,2.65,73.42,0.0,,,Ayee
2024-11-04 16:51,1,10.9,16.5,1.8,88.28,0.0,,,Ayee
2024-11-04 16:56,1,10.9,16.7,1.83,74.95,0.0,,,Ayee
2024-11-04 17:01,1,11.0,16.5,2.17,78.62,0.0,,,Ayee
2024-11-04 17:06,1,10.8,17.1,1.75,76.39,0.0,,,Ayee
2024-11-04 17:11,1,10.5,17.5,3.26,72.42,0.0,,,Ayee
2024-11-04 17:16,1,10.5,17.6,2.62,75.03,0.0,,,Ayee
2024-11-04 17:21,1,10.6,18.2,2.21,72.8,0.0,,,Ayee
2024-11-04 17:26,1,10.5,18.1,2.74,77.52,0.0,,,Ayee
2024-11-04 17:31,1,10.5,18.0,2.45,75.26,0.0,,,Ayee
2024-11-04 17:36,1,10.4,18.4,4.12,75.58,0.0,,,Ayee
2024-11-04 17:41,1,10.3,18.4,1.68,73.08,0.0,,,Ayee
2024-11-04 17:46,1,10.6,18.1,2.11,73.18,0.0,,,Ayee
2024-11-04 17:51,1,10.8,17.6,1.91,76.18,0.0,,,Ayee
2024-11-04 17:56,1,10.8,17.7,1.75,75.99,0.0,,,Ayee
2024-11-04 18:01,1,10.9,17.4,3.17,79.92,0.0,,,Ayee
2024-11-04 18:06,1,10.8,17.7,5.03,75.75,0.0,,,Ayee
2024-11-04 18:11,1,10.7,17.4,3.17,74.84,0.0,,,Ayee
2024-11-04 18:16,1,10.6,18.4,1.97,75.35,0.0,,,Ayee
2024-11-04 18:21,1,10.4,18.0,1.34,75.52,0.0,,,Ayee
2024-11-04 18:26,1,10.1,18.4,2.0,78.62,0.0,,,Ayee
2024-11-04 18:31,1,10.3,18.5,2.74,72.76,0.0,,,Ayee
2024-11-04 18:36,1,10.0,18.8,2.28,72.4,0.0,,,Ayee
2024-11-04 18:41,1,10.0,19.0,2.54,75.37,0.0,,,Ayee
2024-11-04 18:46,1,9.9,18.9,3.98,73.48,0.0,,,Ayee
2024-11-04 18:51,1,10.0,19.0,1.16,78.79,0.0,,,Ayee
2024-11-04 18:56,1,10.0,19.2,3.98,82.32,0.0,,,Ayee
2024-11-04 19:01,1,9.9,19.2,3.17,77.45,0.0,,,Ayee
2024-11-04 19:06,1,10.0,19.3,2.07,75.31,0.0,,,Ayee
2024-11-04 19:11,1,9.8,19.2,2.02,76.56,0.0,,,Ayee
2024-11-04 19:16,1,10.0,19.2,3.74,78.62,0.0,,,Ayee
2024-11-04 19:21,1,9.8,19.6,3.41,74.99,0.0,,,Ayee
2024-11-04 19:26,1,9.7,19.6,3.17,74.33,0.0,,,Ayee
2024-11-04 19:31,1,9.5,20.1,4.26,75.18,0.0,,,Ayee
2024-11-04 19:36,1,9.5,20.1,4.92,74.37,0.0,,,Ayee
2024-11-04 19:41,1,9.7,19.6,4.35,75.09,0.0,,,Ayee
2024-11-04 19:46,1,9.7,19.4,1.82,75.43,0.0,,,Ayee
2024-11-04 19:51,1,9.7,19.6,3.28,75.37,0.0,,,Ayee
2024-11-04 19:56,1,9.3,19.8,1.55,76.45,0.0,,,Ayee
2024-11-04 20:01,1,9.2,20.6,1.82,74.88,0.0,,,Ayee
2024-11-04 20:06,1,9.1,19.9,3.98,76.45,0.0,,,Ayee
2024-11-04 20:11,1,9.3,20.1,2.34,71.53,0.0,,,Ayee
2024-11-04 20:16,1,9.3,19.9,2.63,75.48,0.0,,,Ayee
2024-11-04 20:21,1,9.6,19.0,1.0,75.67,0.0,,,Ayee
2024-11-04 20:26,1,9.8,19.6,2.32,75.14,0.0,,,Ayee
2024-11-04 20:31,1,8.9,20.9,3.74,75.75,0.0,,,Ayee
2024-11-04 20:36,1,8.8,20.9,4.58,75.05,0.0,,,Ayee
2024-11-04 20:41,1,8.8,20.7,1.1,76.37,0.0,,,Ayee
2024-11-04 20:46,1,8.6,21.5,2.75,74.31,0.0,,,Ayee
2024-11-04 20:51,1,8.7,21.5,4.26,74.8,0.0,,,Ayee
2024-11-04 20:56,1,8.6,21.5,4.8,72.88,0.0,,,Ayee
2024-11-04 21:01,1,8.5,21.3,2.32,76.39,0.0,,,Ayee
2024-11-04 21:06,1,9.2,20.5,3.34,73.71,0.0,,,Ayee
2024-11-04 21:11,1,9.1,19.9,2.28,74.97,0.0,,,Ayee
2024-11-04 21:16,1,8.5,21.8,4.93,78.0,0.0,,,Ayee
2024-11-04 21:21,1,8.3,21.5,2.8,76.6,0.0,,,Ayee
2024-11-04 21:26,1,8.4,21.4,1.95,73.44,0.0,,,Ayee
2024-11-04 21:31,1,8.3,22.2,1.46,74.07,0.0,,,Ayee
2024-11-04 21:36,1,8.2,22.1,2.58,72.93,0.0,,,Ayee
2024-11-04 21:41,1,8.4,21.8,2.02,75.69,0.0,,,Ayee
2024-11-04 21:46,1,8.3,21.4,3.51,74.22,0.0,,,Ayee
2024-11-04 21:51,1,8.6,20.9,1.29,75.5,0.0,,,Ayee
2024-11-04 21:56,1,7.7,22.8,4.57,76.47,0.0,,,Ayee
2024-11-04 22:01,1,7.9,22.4,3.47,75.01,0.0,,,Ayee
2024-11-04 22:06,1,8.4,21.5,3.87,75.73,0.0,,,Ayee
2024-11-04 22:11,1,8.3,21.8,3.54,71.97,0.0,,,Ayee
2024-11-04 22:16,1,8.1,21.5,3.8,78.11,0.0,,,Ayee
2024-11-04 22:21,1,7.9,22.3,4.23,77.43,0.0,,,Ayee
2024-11-04 22:26,1,7.9,22.4,3.68,75.69,0.0,,,Ayee
2024-11-04 22:31,1,7.6,23.2,3.54,76.86,0.0,,,Ayee
2024-11-04 22:36,1,7.4,23.0,2.65,77.47,0.0,,,Ayee
2024-11-04 22:41,1,7.7,22.4,2.02,73.93,0.0,,,Ayee
2024-11-04 22:46,1,6.9,24.0,2.56,77.49,0.0,,,Ayee
2024-11-04 22:51,1,6.8,24.3,0.12,73.2,0.0,,,Ayee
2024-11-04 22:56,1,6.8,23.7,0.96,71.57,0.0,,,Ayee
2024-11-04 23:01,1,7.0,23.6,2.23,74.61,0.0,,,Ayee
2024-11-04 23:06,1,7.0,23.7,2.45,75.03,0.0,,,Ayee
2024-11-04 23:11,1,6.9,23.9,1.4,71.04,0.0,,,Ayee
2024-11-04 23:16,1,6.9,23.9,3.81,73.95,0.0,,,Ayee
2024-11-04 23:21,1,7.1,23.3,1.05,75.94,0.0,,,Ayee
2024-11-04 23:26,1,7.1,22.9,3.54,75.62,0.0,,,Ayee
2024-11-04 23:31,1,7.7,22.2,2.32,74.2,0.0,,,Ayee
2024-11-04 23:36,1,7.6,22.1,1.19,76.13,0.0,,,Ayee
2024-11-04 23:41,1,7.6,22.3,1.22,73.35,0.0,,,Ayee
2024-11-04 23:46,1,7.4,22.6,0.86,80.59,0.0,,,Ayee
2024-11-04 23:51,1,7.3,22.8,1.45,76.88,0.0,,,Ayee
2024-11-04 23:56,1,6.9,23.1,2.55,75.67,0.0,,,Ayee
2024-11-05 00:01,1,7.1,23.0,2.1,75.88,0.0,,,Ayee
2024-11-05 00:06,1,7.3,22.8,2.0,75.31,0.0,,,Ayee
2024-11-05 00:11,1,7.6,22.0,2.15,77.01,0.0,,,Ayee
2024-11-05 00:16,1,7.4,22.4,1.34,74.78,0.0,,,Ayee
2024-11-05 00:21,1,7.6,22.1,1.55,76.05,0.0,,,Ayee
2024-11-05 00:26,1,7.0,23.3,2.28,74.54,0.0,,,Ayee
2024-11-05 00:31,1,6.6,23.5,2.51,76.86,0.0,,,Ayee
2024-11-05 00:36,1,7.1,22.6,3.06,74.65,0.0,,,Ayee
2024-11-05 00:41,1,7.2,22.5,3.39,78.22,0.0,,,Ayee
2024-11-05 00:46,1,7.1,22.5,3.43,74.95,0.0,,,Ayee
2024-11-05 00:51,1,7.4,22.0,3.12,73.63,0.0,,,Ayee
2024-11-05 00:56,1,7.5,21.7,0.96,76.73,0.0,,,Ayee
2024-11-05 01:01,1,7.8,21.5,2.15,73.35,0.0,,,Ayee
2024-11-05 01:06,1,7.8,21.4,1.19,75.29,0.0,,,Ayee
2024-11-05 01:11,1,7.7,21.3,3.34,77.52,0.0,,,Ayee
2024-11-05 01:16,1,7.7,21.1,1.62,74.54,0.0,,,Ayee
2024-11-05 01:21,1,7.7,20.7,1.82,77.62,0.0,,,Ayee
2024-11-05 01:26,1,7.4,22.1,2.47,76.03,0.0,,,Ayee
2024-11-05 01:31,1,6.9,22.4,1.12,75.73,0.0,,,Ayee
2024-11-05 01:36,1,7.0,22.5,0.92,73.03,0.0,,,Ayee
2024-11-05 01:41,1,6.6,23.2,0.09,75.18,0.0,,,Ayee
2024-11-05 01:46,1,6.6,22.7,0.66,74.56,0.0,,,Ayee
2024-11-05 01:51,1,6.7,22.7,0.9,72.52,0.0,,,Ayee
2024-11-05 01:56,1,6.9,22.4,3.27,76.05,0.0,,,Ayee
2024-11-05 02:01,1,6.9,22.2,3.17,75.05,0.0,,,Ayee
2024-11-05 02:06,1,6.9,22.5,2.03,77.77,0.0,,,Ayee
2024-11-05 02:11,1,6.4,23.0,1.47,77.35,0.0,,,Ayee
2024-11-05 02:16,1,6.0,24.0,1.4,73.97,0.0,,,Ayee
2024-11-05 02:21,1,6.4,22.9,0.12,75.14,0.0,,,Ayee
2024-11-05 02:26,1,6.0,23.0,0.47,75.29,0.0,,,Ayee
2024-11-05 02:31,1,6.1,23.5,1.14,73.18,0.0,,,Ayee
2024-11-05 02:36,1,5.9,23.6,0.05,76.09,0.0,,,Ayee
2024-11-05 02:41,1,6.1,23.4,0.11,78.15,0.0,,,Ayee
2024-11-05 02:46,1,6.1,23.2,1.43,76.79,0.0,,,Ayee
2024-11-05 02:51,1,6.4,22.7,1.62,74.27,0.0,,,Ayee
2024-11-05 02:56,1,6.5,22.4,3.37,75.35,0.0,,,Ayee
2024-11-05 03:01,1,6.6,22.3,4.5,72.91,0.0,,,Ayee
2024-11-05 03:06,1,6.6,22.1,3.54,77.83,0.0,,,Ayee
2024-11-05 03:11,1,6.8,22.1,2.88,77.56,0.0,,,Ayee
2024-11-05 03:16,1,6.7,22.3,2.51,73.52,0.0,,,Ayee
2024-11-05 03:21,1,6.6,22.5,1.62,73.5,0.0,,,Ayee
2024-11-05 03:26,1,6.4,22.4,2.23,75.41,0.0,,,Ayee
2024-11-05 03:31,1,6.5,22.3,1.73,86.5,0.0,,,Ayee
2024-11-05 03:36,1,6.4,22.6,2.41,78.68,0.0,,,Ayee
2024-11-05 03:41,1,6.4,22.6,2.65,74.03,0.0,,,Ayee
2024-11-05 03:46,1,6.4,22.5,1.89,71.29,0.0,,,Ayee
2024-11-05 03:51,1,6.2,22.6,0.88,82.29,0.0,,,Ayee
2024-11-05 03:56,1,6.2,22.6,1.93,72.14,0.0,,,Ayee
2024-11-05 04:01,1,6.0,22.7,0.23,76.16,0.0,,,Ayee
2024-11-05 04:06,1,5.7,23.1,1.16,80.66,0.0,,,Ayee
2024-11-05 04:11,1,5.6,23.3,0.82,76.94,0.0,,,Ayee
2024-11-05 04:16,1,6.0,23.1,0.72,73.05,0.0,,,Ayee
2024-11-05 04:21,1,5.9,23.2,0.86,72.46,0.0,,,Ayee
2024-11-05 04:26,1,5.9,22.7,0.44,75.84,0.0,,,Ayee
2024-11-05 04:31,1,5.6,23.5,0.09,76.71,0.0,,,Ayee
2024-11-05 04:36,1,5.2,23.9,0.0,76.39,0.0,,,Ayee
2024-11-05 04:41,1,5.0,23.8,1.43,73.54,0.0,,,Ayee
2024-11-05 04:46,1,5.7,23.2,2.43,76.64,0.0,,,Ayee
2024-11-05 04:51,1,5.7,23.2,0.25,77.13,0.0,,,Ayee
2024-11-05 04:56,1,5.5,23.8,0.77,74.8,0.0,,,Ayee
2024-11-05 05:01,1,5.5,23.5,1.12,74.2,0.0,,,Ayee
2024-11-05 05:06,1,5.7,22.9,2.39,75.39,0.0,,,Ayee
2024-11-05 05:11,1,5.7,23.0,3.54,73.2,0.0,,,Ayee
2024-11-05 05:16,1,5.5,23.6,1.28,78.77,0.0,,,Ayee
2024-11-05 05:21,1,5.3,23.5,2.12,73.59,0.0,,,Ayee
2024-11-05 05:26,1,5.2,23.9,0.98,75.69,0.0,,,Ayee
2024-11-05 05:31,1,4.8,24.8,1.3,74.78,0.0,,,Ayee
2024-11-05 05:36,1,5.0,24.5,1.01,76.24,0.0,,,Ayee
2024-11-05 05:41,1,5.0,24.1,1.35,74.97,0.0,,,Ayee
2024-11-05 05:46,1,5.3,23.7,1.15,74.41,0.0,,,Ayee
2024-11-05 05:51,1,5.3,23.8,1.64,73.12,0.0,,,Ayee
2024-11-05 05:56,1,5.0,23.8,0.63,74.22,0.0,,,Ayee
2024-11-05 06:01,1,5.3,23.3,0.88,73.95,0.0,,,Ayee
2024-11-05 06:06,1,5.4,23.3,1.45,73.63,0.0,,,Ayee
2024-11-05 06:11,1,5.2,23.7,0.71,74.03,0.0,,,Ayee
2024-11-05 06:16,1,4.3,25.6,2.25,73.95,0.0,,,Ayee
2024-11-05 06:21,1,4.4,25.4,0.61,74.73,0.0,,,Ayee
2024-11-05 06:26,1,4.0,26.6,0.33,76.77,0.0,,,Ayee
2024-11-05 06:31,1,3.7,26.8,0.27,78.09,0.0,,,Ayee
2024-11-05 06:36,1,3.6,27.0,0.03,75.82,0.0,,,Ayee
2024-11-05 06:41,1,3.5,26.6,0.51,75.14,0.0,,,Ayee
2024-11-05 06:46,1,3.5,26.8,0.0,73.71,0.0,,,Ayee
2024-11-05 06:51,1,3.4,27.2,0.0,74.99,0.0,,,Ayee
2024-11-05 06:56,1,3.6,26.7,0.31,77.47,0.0,,,Ayee
2024-11-05 07:01,1,3.4,26.8,1.05,71.87,0.0,,,Ayee
2024-11-05 07:06,1,3.2,26.4,1.83,78.83,0.0,,,Ayee
2024-11-05 07:11,1,3.5,26.3,0.0,75.56,0.0,,,Ayee
2024-11-05 07:16,1,3.4,26.9,0.62,74.2,0.0,,,Ayee
2024-11-05 07:21,1,3.3,26.8,0.74,77.79,0.0,,,Ayee
2024-11-05 07:26,1,3.8,25.5,0.53,72.31,0.0,,,Ayee
2024-11-05 07:31,1,3.8,25.4,0.31,73.84,0.0,,,Ayee
2024-11-05 07:36,1,3.6,26.2,0.12,72.61,0.0,,,Ayee
2024-11-05 07:41,1,3.5,26.3,0.48,75.03,0.0,,,Ayee
2024-11-05 07:46,1,3.4,26.6,0.0,74.56,0.0,,,Ayee
2024-11-05 07:51,1,4.3,25.9,0.21,76.43,0.0,,,Ayee
2024-11-05 07:56,1,5.1,23.8,1.31,78.02,0.0,,,Ayee
2024-11-05 08:01,1,5.8,24.8,0.0,75.86,0.0,,,Ayee
2024-11-05 08:06,1,6.5,23.5,0.0,74.07,0.0,,,Ayee
2024-11-05 08:11,1,7.6,21.4,0.0,72.31,0.0,,,Ayee
2024-11-05 08:16,1,7.2,22.1,0.0,77.43,0.0,,,Ayee
2024-11-05 08:21,1,7.5,21.4,0.0,73.5,0.0,,,Ayee
2024-11-05 08:26,1,6.9,22.7,0.0,74.44,0.0,,,Ayee
2024-11-05 08:31,1,6.9,23.1,0.0,75.79,0.0,,,Ayee
2024-11-05 08:36,1,7.5,22.9,0.3,73.84,0.0,,,Ayee
2024-11-05 08:41,1,6.1,24.6,0.16,71.19,0.0,,,Ayee
2024-11-05 08:46,1,5.9,25.2,0.58,74.84,0.0,,,Ayee
2024-11-05 08:51,1,6.5,24.0,0.21,73.44,0.0,,,Ayee
2024-11-05 08:56,1,6.3,24.3,1.74,76.18,0.0,,,Ayee
2024-11-05 09:01,1,6.2,23.9,0.66,76.3,0.0,,,Ayee
2024-11-05 09:06,1,6.5,23.6,2.35,75.79,0.0,,,Ayee
2024-11-05 09:11,1,6.5,24.3,2.23,79.15,0.0,,,Ayee
2024-11-05 09:16,1,6.7,22.9,2.85,74.75,0.0,,,Ayee
2024-11-05 09:21,1,7.0,23.3,1.67,70.65,0.0,,,Ayee
2024-11-05 09:26,1,7.0,23.3,4.77,73.56,0.0,,,Ayee
2024-11-05 09:31,1,7.0,23.2,2.76,75.65,0.0,,,Ayee
2024-11-05 09:36,1,7.1,22.9,1.72,73.16,0.0,,,Ayee
2024-11-05 09:41,1,7.2,22.3,3.37,73.9,0.0,,,Ayee
2024-11-05 09:46,1,7.4,22.6,2.54,82.02,0.0,,,Ayee
2024-11-05 09:51,1,7.5,22.4,1.39,74.48,0.0,,,Ayee
2024-11-05 09:56,1,7.5,22.1,2.27,75.05,0.0,,,Ayee
2024-11-05 10:01,1,8.0,21.4,3.81,75.2,0.0,,,Ayee
2024-11-05 10:06,1,7.9,21.4,3.52,74.63,0.0,,,Ayee
2024-11-05 10:11,1,7.9,21.4,2.56,77.62,0.0,,,Ayee
2024-11-05 10:16,1,8.2,21.2,4.28,77.81,0.0,,,Ayee
2024-11-05 10:21,1,8.3,20.3,2.73,74.05,0.0,,,Ayee
2024-11-05 10:26,1,8.5,20.4,3.73,73.99,0.0,,,Ayee
2024-11-05 10:31,1,8.4,19.9,2.75,73.08,0.0,,,Ayee
2024-11-05 10:36,1,8.6,19.8,3.04,72.55,0.0,,,Ayee
2024-11-05 10:41,1,8.4,20.6,5.1,75.09,0.0,,,Ayee
2024-11-05 10:46,1,8.7,20.6,4.91,76.07,0.0,,,Ayee
2024-11-05 10:51,1,9.4,20.1,3.36,74.46,0.0,,,Ayee
2024-11-05 10:56,1,9.0,20.0,5.17,72.78,0.0,,,Ayee
2024-11-05 11:01,1,9.2,19.2,1.44,75.48,0.0,,,Ayee
2024-11-05 11:06,1,9.1,19.3,3.16,72.84,0.0,,,Ayee
2024-11-05 11:11,1,9.1,19.3,2.36,73.54,0.0,,,Ayee
2024-11-05 11:16,1,9.3,19.1,0.56,76.92,0.0,,,Ayee
2024-11-05 11:21,1,9.4,18.8,3.97,77.41,0.0,,,Ayee
2024-11-05 11:26,1,9.2,19.1,1.07,72.61,0.0,,,Ayee
2024-11-05 11:31,1,9.5,18.9,0.74,74.29,0.0,,,Ayee
2024-11-05 11:36,1,9.3,18.3,0.41,71.84,0.0,,,Ayee
2024-11-05 11:41,1,9.5,18.6,1.7,75.92,0.0,,,Ayee
2024-11-05 11:46,1,10.0,18.4,1.55,73.73,0.0,,,Ayee
2024-11-05 11:51,1,9.6,18.4,1.22,74.67,0.0,,,Ayee
2024-11-05 11:56,1,9.9,18.2,0.99,74.18,0.0,,,Ayee
2024-11-05 12:01,1,10.3,17.9,2.09,72.74,0.0,,,Ayee
2024-11-05 12:06,1,10.1,18.0,1.81,72.21,0.0,,,Ayee
2024-11-05 12:11,1,10.3,17.6,1.61,69.19,0.0,,,Ayee
2024-11-05 12:16,1,10.6,17.9,0.37,74.54,0.0,,,Ayee
2024-11-05 12:21,1,10.4,17.8,1.76,73.35,0.0,,,Ayee
2024-11-05 12:26,1,10.7,18.4,3.38,71.57,0.0,,,Ayee
2024-11-05 12:31,1,10.2,18.1,1.54,71.29,0.0,,,Ayee
2024-11-05 12:36,1,10.9,17.3,1.44,75.2,0.0,,,Ayee
2024-11-05 12:41,1,10.4,17.6,1.95,72.76,0.0,,,Ayee
2024-11-05 12:46,1,10.6,17.5,0.69,75.77,0.0,,,Ayee
2024-11-05 12:51,1,10.6,17.4,2.07,75.12,0.0,,,Ayee
2024-11-05 12:56,1,10.7,17.3,0.54,75.03,0.0,,,Ayee
2024-11-05 13:01,1,10.6,17.4,1.13,73.95,0.0,,,Ayee
2024-11-05 13:06,1,10.8,17.4,0.0,72.4,0.0,,,Ayee
2024-11-05 13:11,1,11.2,16.8,2.32,72.55,0.0,,,Ayee
2024-11-05 13:16,1,10.9,16.8,0.76,75.62,0.0,,,Ayee
2024-11-05 13:21,1,11.2,17.0,0.85,74.24,0.0,,,Ayee
2024-11-05 13:26,1,11.2,16.9,0.23,77.35,0.0,,,Ayee
2024-11-05 13:31,1,11.2,16.9,1.17,71.76,0.0,,,Ayee
2024-11-05 13:36,1,11.5,16.6,1.46,71.89,0.0,,,Ayee
2024-11-05 13:41,1,11.3,16.6,0.39,75.05,0.0,,,Ayee
2024-11-05 13:46,1,11.7,16.2,0.0,75.88,0.0,,,Ayee
2024-11-05 13:51,1,11.6,16.6,0.81,73.73,0.0,,,Ayee
2024-11-05 13:56,1,11.5,16.6,1.07,72.71,0.0,,,Ayee
2024-11-05 14:01,1,11.8,16.8,1.59,72.97,0.0,,,Ayee
2024-11-05 14:06,1,11.5,16.9,0.56,71.59,0.0,,,Ayee
2024-11-05 14:11,1,11.4,16.7,0.74,73.39,0.0,,,Ayee
2024-11-05 14:16,1,11.2,16.6,0.65,71.36,0.0,,,Ayee
2024-11-05 14:21,1,11.1,16.9,0.0,72.48,0.0,,,Ayee
2024-11-05 14:26,1,11.0,16.9,0.37,72.27,0.0,,,Ayee
2024-11-05 14:31,1,11.0,16.9,0.0,74.24,0.0,,,Ayee
2024-11-05 14:36,1,11.0,16.6,0.41,73.86,0.0,,,Ayee
2024-11-05 14:41,1,11.0,16.7,0.61,71.36,0.0,,,Ayee
2024-11-05 14:46,1,11.1,16.8,0.58,72.69,0.0,,,Ayee
2024-11-05 14:51,1,11.0,16.5,0.1,71.97,0.0,,,Ayee
2024-11-05 14:56,1,10.9,16.6,0.39,76.39,0.0,,,Ayee
2024-11-05 15:01,1,10.8,16.6,0.74,71.42,0.0,,,Ayee
